sample_key,dataset_group,split,split_file,split_csv_row,image_path,mask_path,split_conflict,image_open_ok,mask_open_ok,same_shape,expected_bands,same_crs,transform_exact,transform_close_1e_9,transform_close_1e_6,transform_max_abs_difference,image_width,image_height,image_bands,mask_width,mask_height,mask_bands,mask_nodata,mask_unique_values,mask_values_valid,image_band1_min,image_band1_max,image_band2_min,image_band2_max,inspection_error,pixel_training_eligible
permanent:train:sentinel_1_262_rural_119.24511984361175_10.090098454747867:9900994dbaef,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,399,data/external/sen1floods11/permanent_sar/sentinel_1_262_rural_119.24511984361175_10.090098454747867.tif,data/external/sen1floods11/permanent_mask/water_1_262_rural_119.24511984361175_10.090098454747867.tif,False,True,True,True,True,True,False,True,True,5.329070518200751e-15,518.0,513.0,2.0,518.0,513.0,1.0,,-1.0|0.0|1.0,True,0.23510326445102692,0.9915574193000793,0.057217422872781754,0.8600645065307617,,True
permanent:train:sentinel_1_262_rural_120.2424646807307_11.952963724542792:710b889f38d1,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,13,data/external/sen1floods11/permanent_sar/sentinel_1_262_rural_120.2424646807307_11.952963724542792.tif,data/external/sen1floods11/permanent_mask/water_1_262_rural_120.2424646807307_11.952963724542792.tif,False,True,True,True,True,True,True,True,True,0.0,522.0,514.0,2.0,522.0,514.0,1.0,,-1.0|0.0|1.0|nan,False,0.14739038050174713,1.0,0.016079800203442574,1.0,,False
permanent:train:sentinel_1_265_high_density_100.25397344372473_5.300448699311101:aa115ab994e1,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,58,data/external/sen1floods11/permanent_sar/sentinel_1_265_high_density_100.25397344372473_5.300448699311101.tif,data/external/sen1floods11/permanent_mask/water_1_265_high_density_100.25397344372473_5.300448699311101.tif,False,True,True,True,True,True,False,True,True,8.881784197001252e-16,513.0,514.0,2.0,513.0,514.0,1.0,,-1.0|0.0|1.0,True,0.052796319127082825,1.0,0.0,1.0,,True
permanent:train:sentinel_1_265_high_density_103.93812286599122_1.3072434421313541:607a8d852a34,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,430,data/external/sen1floods11/permanent_sar/sentinel_1_265_high_density_103.93812286599122_1.3072434421313541.tif,data/external/sen1floods11/permanent_mask/water_1_265_high_density_103.93812286599122_1.3072434421313541.tif,False,True,True,True,True,True,False,True,True,1.4210854715202004e-14,511.0,514.0,2.0,511.0,514.0,1.0,,-1.0|0.0|1.0,True,0.24309174716472626,1.0,0.029409777373075485,1.0,,True
permanent:train:sentinel_1_265_low_density_102.90251448273263_1.7926433464052591:f157a0ea6008,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,368,data/external/sen1floods11/permanent_sar/sentinel_1_265_low_density_102.90251448273263_1.7926433464052591.tif,data/external/sen1floods11/permanent_mask/water_1_265_low_density_102.90251448273263_1.7926433464052591.tif,False,True,True,True,True,True,False,True,True,1.4210854715202004e-14,510.0,514.0,2.0,510.0,514.0,1.0,,-1.0|0.0|1.0,True,0.0,1.0,0.0,1.0,,True
permanent:train:sentinel_1_265_low_density_103.38584536411771_1.5153140154872453:5c60be65fddf,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,474,data/external/sen1floods11/permanent_sar/sentinel_1_265_low_density_103.38584536411771_1.5153140154872453.tif,data/external/sen1floods11/permanent_mask/water_1_265_low_density_103.38584536411771_1.5153140154872453.tif,False,True,True,True,True,True,False,True,True,1.4210854715202004e-14,511.0,513.0,2.0,511.0,513.0,1.0,,-1.0|0.0|1.0,True,0.08129090070724487,1.0,0.0,1.0,,True
permanent:train:sentinel_1_265_rural_103.59298398535344_1.376537872501903:376c72295049,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,148,data/external/sen1floods11/permanent_sar/sentinel_1_265_rural_103.59298398535344_1.376537872501903.tif,data/external/sen1floods11/permanent_mask/water_1_265_rural_103.59298398535344_1.376537872501903.tif,False,True,True,True,True,True,False,True,True,5.995204332975845e-15,511.0,513.0,2.0,511.0,513.0,1.0,,-1.0|0.0|1.0,True,0.43686336278915405,1.0,0.14731906354427338,1.0,,True
permanent:train:sentinel_1_268_high_density_110.43599180758834_21.26983622021893:131410fc1fbd,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,167,data/external/sen1floods11/permanent_sar/sentinel_1_268_high_density_110.43599180758834_21.26983622021893.tif,data/external/sen1floods11/permanent_mask/water_1_268_high_density_110.43599180758834_21.26983622021893.tif,False,True,True,True,True,True,False,True,True,3.552713678800501e-15,548.0,514.0,2.0,548.0,514.0,1.0,,-1.0|0.0|1.0,True,0.09083225578069687,1.0,0.0,1.0,,True
permanent:train:sentinel_1_268_high_density_117.06812428190473_23.61765102508136:d076ab8191e4,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,100,data/external/sen1floods11/permanent_sar/sentinel_1_268_high_density_117.06812428190473_23.61765102508136.tif,data/external/sen1floods11/permanent_mask/water_1_268_high_density_117.06812428190473_23.61765102508136.tif,False,True,True,True,True,True,False,True,True,2.842170943040401e-14,557.0,513.0,2.0,557.0,513.0,1.0,,-1.0|0.0|1.0,True,0.0,1.0,0.0063966806046664715,1.0,,True
permanent:train:sentinel_1_268_low_density_110.0160648840822_18.381235016897747:d0c4f41d743a,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,407,data/external/sen1floods11/permanent_sar/sentinel_1_268_low_density_110.0160648840822_18.381235016897747.tif,data/external/sen1floods11/permanent_mask/water_1_268_low_density_110.0160648840822_18.381235016897747.tif,False,True,True,True,True,True,False,True,True,2.842170943040401e-14,538.0,514.0,2.0,538.0,514.0,1.0,,-1.0|0.0|1.0,True,0.14444121718406677,1.0,0.0,0.940506100654602,,True
permanent:train:sentinel_1_268_low_density_110.36285363210972_21.061408918778763:20a6c5019953,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,208,data/external/sen1floods11/permanent_sar/sentinel_1_268_low_density_110.36285363210972_21.061408918778763.tif,data/external/sen1floods11/permanent_mask/water_1_268_low_density_110.36285363210972_21.061408918778763.tif,False,True,True,True,True,True,True,True,True,0.0,547.0,513.0,2.0,547.0,513.0,1.0,,-1.0|0.0|1.0,True,0.1219187080860138,1.0,0.0,1.0,,True
permanent:train:sentinel_1_268_rural_114.44477716384883_22.570631802227:20669793aace,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,420,data/external/sen1floods11/permanent_sar/sentinel_1_268_rural_114.44477716384883_22.570631802227.tif,data/external/sen1floods11/permanent_mask/water_1_268_rural_114.44477716384883_22.570631802227.tif,False,True,True,True,True,True,False,True,True,1.4210854715202004e-14,553.0,514.0,2.0,553.0,514.0,1.0,,-1.0|0.0|1.0,True,0.0,1.0,0.0,1.0,,True
permanent:train:sentinel_1_269_inhabited_120.69347153857939_22.08313612045798:a51e606e9c00,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,336,data/external/sen1floods11/permanent_sar/sentinel_1_269_inhabited_120.69347153857939_22.08313612045798.tif,data/external/sen1floods11/permanent_mask/water_1_269_inhabited_120.69347153857939_22.08313612045798.tif,False,True,True,True,True,True,True,True,True,0.0,550.0,514.0,2.0,550.0,514.0,1.0,,-1.0|0.0|1.0|nan,False,0.44506001472473145,1.0,0.0,1.0,,False
permanent:train:sentinel_1_278_low_density_99.16129748518414_3.5295345523392836:1a5bbe0a55eb,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,396,data/external/sen1floods11/permanent_sar/sentinel_1_278_low_density_99.16129748518414_3.5295345523392836.tif,data/external/sen1floods11/permanent_mask/water_1_278_low_density_99.16129748518414_3.5295345523392836.tif,False,True,True,True,True,True,False,True,True,2.842170943040401e-14,512.0,514.0,2.0,512.0,514.0,1.0,,-1.0|0.0|1.0,True,0.0003177032631356269,1.0,0.00023304717615246773,1.0,,True
permanent:train:sentinel_1_278_rural_101.87822775704873_-3.423621984117837:aaf0c9705722,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,10,data/external/sen1floods11/permanent_sar/sentinel_1_278_rural_101.87822775704873_-3.423621984117837.tif,data/external/sen1floods11/permanent_mask/water_1_278_rural_101.87822775704873_-3.423621984117837.tif,False,True,True,True,True,True,False,True,True,4.263256414560601e-14,511.0,513.0,2.0,511.0,513.0,1.0,,-1.0|0.0|1.0,True,0.06944195181131363,1.0,0.0,0.9349549412727356,,True
permanent:train:sentinel_1_278_rural_99.11581465443899_0.49112539002652905:46186c16b1e3,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,188,data/external/sen1floods11/permanent_sar/sentinel_1_278_rural_99.11581465443899_0.49112539002652905.tif,data/external/sen1floods11/permanent_mask/water_1_278_rural_99.11581465443899_0.49112539002652905.tif,False,True,True,True,True,True,False,True,True,9.2148511043888e-15,511.0,514.0,2.0,511.0,514.0,1.0,,-1.0|0.0|1.0,True,0.05930820107460022,1.0,0.0,0.8527843952178955,,True
permanent:train:sentinel_1_279_inhabited_98.95389577698626_2.417840527805745:0c886bc39508,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,120,data/external/sen1floods11/permanent_sar/sentinel_1_279_inhabited_98.95389577698626_2.417840527805745.tif,data/external/sen1floods11/permanent_mask/water_1_279_inhabited_98.95389577698626_2.417840527805745.tif,False,True,True,True,True,True,False,True,True,3.1086244689504383e-15,511.0,514.0,2.0,511.0,514.0,1.0,,-1.0|0.0|1.0,True,0.0,1.0,0.0,0.9923774003982544,,True
permanent:train:sentinel_1_280_rural_102.2131062461625_1.4447130685080367:75461647757e,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,268,data/external/sen1floods11/permanent_sar/sentinel_1_280_rural_102.2131062461625_1.4447130685080367.tif,data/external/sen1floods11/permanent_mask/water_1_280_rural_102.2131062461625_1.4447130685080367.tif,False,True,True,True,True,True,False,True,True,4.6629367034256575e-15,511.0,513.0,2.0,511.0,513.0,1.0,,-1.0|0.0|1.0,True,0.0,1.0,0.03488114848732948,1.0,,True
permanent:train:sentinel_1_283_high_density_120.23353310132067_22.769240163147483:a809af8ee39e,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,211,data/external/sen1floods11/permanent_sar/sentinel_1_283_high_density_120.23353310132067_22.769240163147483.tif,data/external/sen1floods11/permanent_mask/water_1_283_high_density_120.23353310132067_22.769240163147483.tif,False,True,True,True,True,True,False,True,True,1.4210854715202004e-14,554.0,514.0,2.0,554.0,514.0,1.0,,-1.0|0.0|1.0,True,0.2886962592601776,1.0,0.00922941230237484,1.0,,True
permanent:train:sentinel_1_284_inhabited_99.9091467001607_6.3430623303246545:e6880ddedee2,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,374,data/external/sen1floods11/permanent_sar/sentinel_1_284_inhabited_99.9091467001607_6.3430623303246545.tif,data/external/sen1floods11/permanent_mask/water_1_284_inhabited_99.9091467001607_6.3430623303246545.tif,False,True,True,True,True,True,False,True,True,1.4210854715202004e-14,514.0,514.0,2.0,514.0,514.0,1.0,,-1.0|0.0|1.0,True,0.21614545583724976,1.0,0.0,0.9565469622612,,True
permanent:train:sentinel_1_284_rural_98.33081666858617_7.7921809906734945:ef02f7b06f2a,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,384,data/external/sen1floods11/permanent_sar/sentinel_1_284_rural_98.33081666858617_7.7921809906734945.tif,data/external/sen1floods11/permanent_mask/water_1_284_rural_98.33081666858617_7.7921809906734945.tif,False,True,True,True,True,True,False,True,True,1.7763568394002505e-15,516.0,514.0,2.0,516.0,514.0,1.0,,-1.0|0.0|1.0,True,0.08634483814239502,1.0,0.056173138320446014,1.0,,True
permanent:train:sentinel_1_284_rural_99.82717504549521_10.066438464558283:536359571290,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,146,data/external/sen1floods11/permanent_sar/sentinel_1_284_rural_99.82717504549521_10.066438464558283.tif,data/external/sen1floods11/permanent_mask/water_1_284_rural_99.82717504549521_10.066438464558283.tif,False,True,True,True,True,True,False,True,True,7.105427357601002e-15,519.0,514.0,2.0,519.0,514.0,1.0,,-1.0|0.0|1.0,True,0.0,1.0,0.0,1.0,,True
permanent:train:sentinel_1_285_inhabited_104.26082800922909_12.639758927895578:0cb0c9a48e64,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,171,data/external/sen1floods11/permanent_sar/sentinel_1_285_inhabited_104.26082800922909_12.639758927895578.tif,data/external/sen1floods11/permanent_mask/water_1_285_inhabited_104.26082800922909_12.639758927895578.tif,False,True,True,True,True,True,False,True,True,1.4210854715202004e-14,523.0,514.0,2.0,523.0,514.0,1.0,,1.0,True,0.13273335993289948,0.7109732031822205,0.0,0.5719653964042664,,True
permanent:train:sentinel_1_289_high_density_107.20404428225288_-7.4654626564875155:f35bc4d43e04,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,196,data/external/sen1floods11/permanent_sar/sentinel_1_289_high_density_107.20404428225288_-7.4654626564875155.tif,data/external/sen1floods11/permanent_mask/water_1_289_high_density_107.20404428225288_-7.4654626564875155.tif,False,True,True,True,True,True,False,True,True,4.263256414560601e-14,515.0,514.0,2.0,515.0,514.0,1.0,,-1.0|0.0|1.0,True,0.13284564018249512,1.0,0.0,0.9207545518875122,,True
permanent:train:sentinel_1_289_low_density_108.5296324661181_-6.503139599042308:28dd6a36bf14,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,341,data/external/sen1floods11/permanent_sar/sentinel_1_289_low_density_108.5296324661181_-6.503139599042308.tif,data/external/sen1floods11/permanent_mask/water_1_289_low_density_108.5296324661181_-6.503139599042308.tif,False,True,True,True,True,True,False,True,True,1.4210854715202004e-14,514.0,513.0,2.0,514.0,513.0,1.0,,-1.0|0.0|1.0,True,0.05146317929029465,1.0,0.0,0.8094179630279541,,True
permanent:train:sentinel_1_289_rural_107.42266954780227_-6.080465869287227:bee758f9d1f0,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,56,data/external/sen1floods11/permanent_sar/sentinel_1_289_rural_107.42266954780227_-6.080465869287227.tif,data/external/sen1floods11/permanent_mask/water_1_289_rural_107.42266954780227_-6.080465869287227.tif,False,True,True,True,True,True,False,True,True,2.842170943040401e-14,514.0,514.0,2.0,514.0,514.0,1.0,,-1.0|0.0|1.0|nan,False,2.5683719286462292e-05,1.0,0.0,0.8636302947998047,,False
permanent:train:sentinel_1_28_low_density_39.89687472358683_-16.227038838876986:5155eeac5c55,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,197,data/external/sen1floods11/permanent_sar/sentinel_1_28_low_density_39.89687472358683_-16.227038838876986.tif,data/external/sen1floods11/permanent_mask/water_1_28_low_density_39.89687472358683_-16.227038838876986.tif,False,True,True,True,True,True,False,True,True,3.552713678800501e-15,531.0,513.0,2.0,531.0,513.0,1.0,,-1.0|0.0|1.0,True,0.40654492378234863,1.0,0.0,0.9779133200645447,,True
permanent:train:sentinel_1_28_low_density_40.11127276133756_-16.017768767337714:67eb5836f847,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,308,data/external/sen1floods11/permanent_sar/sentinel_1_28_low_density_40.11127276133756_-16.017768767337714.tif,data/external/sen1floods11/permanent_mask/water_1_28_low_density_40.11127276133756_-16.017768767337714.tif,False,True,True,True,True,True,False,True,True,2.1316282072803006e-14,531.0,514.0,2.0,531.0,514.0,1.0,,-1.0|0.0|1.0,True,0.2981630861759186,1.0,0.0,1.0,,True
permanent:train:sentinel_1_28_rural_39.96872867796205_-16.22672224270219:f12ad8f1a85c,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,347,data/external/sen1floods11/permanent_sar/sentinel_1_28_rural_39.96872867796205_-16.22672224270219.tif,data/external/sen1floods11/permanent_mask/water_1_28_rural_39.96872867796205_-16.22672224270219.tif,False,True,True,True,True,True,False,True,True,2.1316282072803006e-14,532.0,514.0,2.0,532.0,514.0,1.0,,-1.0|0.0|1.0,True,0.4105490744113922,0.9298458099365234,0.0,0.8123112916946411,,True
permanent:train:sentinel_1_28_rural_40.71116008515868_-14.334966457181993:7996703e7430,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,9,data/external/sen1floods11/permanent_sar/sentinel_1_28_rural_40.71116008515868_-14.334966457181993.tif,data/external/sen1floods11/permanent_mask/water_1_28_rural_40.71116008515868_-14.334966457181993.tif,False,True,True,True,True,True,False,True,True,1.4210854715202004e-14,526.0,514.0,2.0,526.0,514.0,1.0,,-1.0|0.0|1.0,True,0.3019164502620697,1.0,0.0,0.8177347183227539,,True
permanent:train:sentinel_1_29_rural_16.160121109367925_-2.2012842851451455:7b3f03713230,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,160,data/external/sen1floods11/permanent_sar/sentinel_1_29_rural_16.160121109367925_-2.2012842851451455.tif,data/external/sen1floods11/permanent_mask/water_1_29_rural_16.160121109367925_-2.2012842851451455.tif,False,True,True,True,True,True,False,True,True,2.4868995751603507e-14,511.0,513.0,2.0,511.0,513.0,1.0,,-1.0|0.0|1.0|nan,False,0.06629148870706558,0.9714295268058777,0.0,0.8713472485542297,,False
